captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band
CPT108954,2026-05-02 08:08:00,Delhi,Auto,organic_app,DEL-Z23,mid,kn,25-34
CPT106600,2026-05-02 08:08:00,Hyderabad,Auto,organic_app,HYD-Z09,mid,en,25-34
CPT104807,2026-05-02 08:18:00,Hyderabad,Auto,fos_field,HYD-Z02,high,mr,18-24
CPT115667,2026-05-02 08:21:00,Delhi,Auto,gc_telecalling,DEL-Z19,low,mr,35-44
CPT115699,2026-05-02 08:37:00,Hyderabad,Auto,paid_digital,HYD-Z10,mid,hi,35-44
CPT116204,2026-05-02 08:59:00,Pune,Auto,referral,PUN-Z12,low,en,35-44
CPT107959,2026-05-02 09:13:00,Delhi,Auto,fos_field,DEL-Z24,low,mr,25-34
CPT106301,2026-05-02 09:19:00,Bangalore,Auto,organic_app,BAN-Z24,mid,en,25-34
CPT115844,2026-05-02 09:41:00,Delhi,ERickshaw,referral,DEL-Z10,mid,hi,25-34
CPT113280,2026-05-02 09:46:00,Pune,Cab,paid_digital,PUN-Z21,mid,te,35-44
CPT121978,2026-05-02 09:54:00,Hyderabad,Auto,referral,HYD-Z05,low,kn,25-34
CPT107413,2026-05-02 10:08:00,Hyderabad,Cab,organic_app,HYD-Z06,mid,mr,18-24
CPT100044,2026-05-02 10:28:00,Bangalore,Auto,organic_app,BAN-Z01,low,hi,25-34
CPT121560,2026-05-02 10:35:00,Hyderabad,Auto,referral,HYD-Z02,high,mr,45+
CPT124395,2026-05-02 10:48:00,Delhi,ERickshaw,referral,DEL-Z23,low,mr,25-34
CPT101068,2026-05-02 10:50:00,Bangalore,Cab,fos_field,BAN-Z10,low,hi,25-34
CPT122088,2026-05-02 11:07:00,Pune,Auto,referral,PUN-Z04,low,hi,25-34
CPT106890,2026-05-02 11:09:00,Bangalore,Auto,organic_app,BAN-Z12,low,en,18-24
CPT119871,2026-05-02 11:10:00,Pune,Auto,organic_app,PUN-Z19,low,mr,25-34
CPT111171,2026-05-02 11:37:00,Hyderabad,Cab,referral,HYD-Z10,mid,kn,25-34
CPT113602,2026-05-02 11:45:00,Delhi,Auto,organic_app,DEL-Z09,low,en,25-34
CPT117583,2026-05-02 11:52:00,Bangalore,Auto,referral,BAN-Z02,low,kn,35-44
CPT100521,2026-05-02 12:00:00,Delhi,Auto,paid_digital,DEL-Z04,low,en,25-34
CPT100061,2026-05-02 12:00:00,Hyderabad,Auto,referral,HYD-Z23,mid,kn,25-34
CPT107748,2026-05-02 12:19:00,Pune,Auto,referral,PUN-Z14,mid,kn,18-24
CPT100300,2026-05-02 12:22:00,Delhi,ERickshaw,fos_field,DEL-Z04,low,te,35-44
CPT123094,2026-05-02 12:24:00,Delhi,ERickshaw,organic_app,DEL-Z12,low,kn,25-34
CPT112729,2026-05-02 12:26:00,Hyderabad,Cab,organic_app,HYD-Z22,high,en,25-34
CPT116020,2026-05-02 12:28:00,Bangalore,Cab,referral,BAN-Z08,mid,mr,25-34
CPT103256,2026-05-02 12:42:00,Delhi,Auto,paid_digital,DEL-Z12,mid,en,35-44
CPT100551,2026-05-02 12:47:00,Delhi,Cab,fos_field,DEL-Z18,low,en,18-24
CPT113384,2026-05-02 12:47:00,Bangalore,ERickshaw,organic_app,BAN-Z15,high,kn,25-34
CPT109248,2026-05-02 13:16:00,Delhi,ERickshaw,referral,DEL-Z04,mid,en,35-44
CPT100223,2026-05-02 13:33:00,Hyderabad,Auto,fos_field,HYD-Z22,mid,te,18-24
CPT124249,2026-05-02 13:38:00,Bangalore,Cab,organic_app,BAN-Z19,high,hi,25-34
CPT105159,2026-05-02 13:46:00,Pune,Auto,referral,PUN-Z20,mid,te,25-34
CPT108253,2026-05-02 14:03:00,Pune,Auto,organic_app,PUN-Z16,low,hi,18-24
CPT104938,2026-05-02 14:08:00,Delhi,ERickshaw,gc_telecalling,DEL-Z14,mid,te,35-44
CPT111342,2026-05-02 14:11:00,Bangalore,Cab,gc_telecalling,BAN-Z04,mid,hi,18-24
CPT109301,2026-05-02 14:12:00,Delhi,ERickshaw,referral,DEL-Z01,mid,en,45+
CPT113898,2026-05-02 14:16:00,Bangalore,Auto,fos_field,BAN-Z19,mid,en,45+
CPT120551,2026-05-02 14:18:00,Hyderabad,Auto,paid_digital,HYD-Z16,low,te,18-24
CPT109889,2026-05-02 14:28:00,Delhi,Auto,organic_app,DEL-Z20,low,mr,35-44
CPT112593,2026-05-02 14:42:00,Pune,Auto,referral,PUN-Z06,low,en,35-44
CPT101336,2026-05-02 14:50:00,Delhi,Cab,paid_digital,DEL-Z01,low,kn,25-34
CPT113332,2026-05-02 14:54:00,Pune,Cab,referral,PUN-Z10,low,hi,18-24
CPT105895,2026-05-02 15:05:00,Hyderabad,Auto,gc_telecalling,HYD-Z14,high,en,18-24
CPT122264,2026-05-02 15:19:00,Bangalore,Cab,organic_app,BAN-Z09,low,mr,25-34
CPT113230,2026-05-02 15:36:00,Delhi,ERickshaw,fos_field,DEL-Z08,mid,kn,18-24
CPT110398,2026-05-02 15:58:00,Hyderabad,Cab,fos_field,HYD-Z13,mid,te,35-44
CPT124652,2026-05-02 16:02:00,Bangalore,Auto,referral,BAN-Z22,low,en,25-34
CPT117503,2026-05-02 16:14:00,Bangalore,Cab,paid_digital,BAN-Z08,high,te,25-34
CPT113080,2026-05-02 16:14:00,Bangalore,Auto,organic_app,BAN-Z07,low,kn,25-34
CPT101852,2026-05-02 16:32:00,Pune,ERickshaw,organic_app,PUN-Z19,mid,hi,35-44
CPT102818,2026-05-02 16:37:00,Pune,Cab,referral,PUN-Z12,mid,te,25-34
CPT114484,2026-05-02 16:37:00,Pune,Cab,organic_app,PUN-Z09,low,mr,25-34
CPT114904,2026-05-02 16:52:00,Delhi,ERickshaw,referral,DEL-Z21,mid,mr,25-34
CPT119443,2026-05-02 17:00:00,Pune,Cab,organic_app,PUN-Z01,mid,mr,18-24
CPT110616,2026-05-02 17:11:00,Pune,Auto,fos_field,PUN-Z11,mid,te,45+
CPT101531,2026-05-02 17:17:00,Hyderabad,ERickshaw,gc_telecalling,HYD-Z19,low,te,45+
CPT111547,2026-05-02 17:20:00,Bangalore,Cab,organic_app,BAN-Z04,low,en,18-24
CPT108815,2026-05-02 17:30:00,Delhi,ERickshaw,organic_app,DEL-Z09,high,te,18-24
CPT119544,2026-05-02 17:35:00,Bangalore,Auto,referral,BAN-Z23,mid,hi,45+
CPT124444,2026-05-02 17:38:00,Pune,Auto,fos_field,PUN-Z13,low,kn,25-34
CPT109758,2026-05-02 17:40:00,Pune,Auto,organic_app,PUN-Z09,low,en,45+
CPT114128,2026-05-02 17:41:00,Hyderabad,Cab,fos_field,HYD-Z23,mid,hi,25-34
CPT115596,2026-05-02 17:48:00,Pune,Auto,referral,PUN-Z11,low,mr,35-44
CPT109150,2026-05-02 18:04:00,Hyderabad,Cab,organic_app,HYD-Z01,high,kn,25-34
CPT108968,2026-05-02 18:05:00,Hyderabad,Cab,referral,HYD-Z01,low,kn,18-24
CPT106374,2026-05-02 18:14:00,Hyderabad,Auto,fos_field,HYD-Z10,mid,mr,45+
CPT101183,2026-05-02 18:35:00,Bangalore,Auto,fos_field,BAN-Z24,high,en,18-24
CPT117482,2026-05-02 18:48:00,Pune,Auto,organic_app,PUN-Z18,mid,hi,35-44
CPT103712,2026-05-02 18:52:00,Pune,Auto,fos_field,PUN-Z02,mid,te,45+
CPT114614,2026-05-02 19:21:00,Bangalore,Cab,gc_telecalling,BAN-Z15,low,hi,25-34
CPT116338,2026-05-02 19:22:00,Delhi,Cab,organic_app,DEL-Z09,mid,mr,45+
CPT113875,2026-05-02 19:27:00,Bangalore,Cab,referral,BAN-Z04,high,mr,35-44
CPT102770,2026-05-02 19:31:00,Pune,Cab,fos_field,PUN-Z14,high,hi,35-44
CPT104576,2026-05-02 19:37:00,Hyderabad,Cab,organic_app,HYD-Z09,mid,te,25-34
CPT123106,2026-05-02 19:42:00,Pune,Auto,referral,PUN-Z22,mid,mr,25-34
CPT114524,2026-05-02 19:46:00,Hyderabad,Auto,organic_app,HYD-Z07,low,mr,25-34
CPT109409,2026-05-02 19:49:00,Pune,Auto,organic_app,PUN-Z21,low,mr,25-34
CPT111821,2026-05-02 19:54:00,Pune,Auto,gc_telecalling,PUN-Z20,mid,kn,35-44
CPT119567,2026-05-02 20:01:00,Hyderabad,Auto,fos_field,HYD-Z18,low,en,18-24
CPT108163,2026-05-02 20:29:00,Hyderabad,Cab,fos_field,HYD-Z17,low,kn,25-34
CPT121361,2026-05-02 20:30:00,Hyderabad,Auto,fos_field,HYD-Z06,low,kn,18-24
CPT108581,2026-05-02 20:35:00,Hyderabad,Cab,organic_app,HYD-Z06,low,mr,35-44
CPT106312,2026-05-02 20:42:00,Bangalore,Auto,organic_app,BAN-Z20,low,hi,45+
CPT104451,2026-05-02 20:42:00,Hyderabad,Cab,fos_field,HYD-Z11,mid,kn,18-24
CPT106991,2026-05-02 20:43:00,Bangalore,Auto,organic_app,BAN-Z15,low,hi,18-24
CPT115796,2026-05-02 20:48:00,Hyderabad,ERickshaw,organic_app,HYD-Z03,mid,kn,35-44
CPT106762,2026-05-02 20:54:00,Delhi,ERickshaw,fos_field,DEL-Z24,low,kn,35-44
CPT110528,2026-05-02 21:04:00,Hyderabad,Cab,paid_digital,HYD-Z22,low,en,45+
CPT122267,2026-05-02 21:06:00,Hyderabad,Cab,fos_field,HYD-Z14,mid,en,35-44
CPT101636,2026-05-02 21:15:00,Pune,Cab,fos_field,PUN-Z23,mid,te,45+
CPT111512,2026-05-02 21:19:00,Bangalore,Auto,organic_app,BAN-Z09,high,kn,25-34
CPT111801,2026-05-02 21:22:00,Bangalore,Cab,paid_digital,BAN-Z21,low,en,25-34
CPT119455,2026-05-02 21:26:00,Delhi,Auto,fos_field,DEL-Z15,high,en,18-24
CPT106294,2026-05-02 21:28:00,Delhi,ERickshaw,fos_field,DEL-Z14,mid,en,45+
CPT109249,2026-05-02 21:40:00,Bangalore,Cab,organic_app,BAN-Z11,low,te,25-34
CPT103018,2026-05-02 21:50:00,Bangalore,Cab,organic_app,BAN-Z13,low,hi,35-44
CPT115900,2026-05-03 06:02:00,Delhi,Cab,organic_app,DEL-Z22,mid,te,35-44
CPT112784,2026-05-03 06:11:00,Delhi,Auto,organic_app,DEL-Z06,low,en,18-24
CPT114901,2026-05-03 06:15:00,Pune,Cab,organic_app,PUN-Z17,mid,en,35-44
CPT106858,2026-05-03 06:25:00,Pune,Auto,referral,PUN-Z16,mid,te,25-34
CPT110304,2026-05-03 06:28:00,Delhi,Auto,fos_field,DEL-Z22,high,en,25-34
CPT109975,2026-05-03 06:33:00,Hyderabad,Cab,organic_app,HYD-Z12,low,kn,25-34
CPT124008,2026-05-03 06:34:00,Delhi,Auto,referral,DEL-Z23,mid,kn,18-24
CPT100293,2026-05-03 06:51:00,Delhi,Auto,gc_telecalling,DEL-Z22,high,te,25-34
CPT124730,2026-05-03 06:54:00,Pune,Cab,organic_app,PUN-Z10,mid,mr,25-34
CPT122652,2026-05-03 06:58:00,Delhi,ERickshaw,organic_app,DEL-Z20,mid,te,45+
CPT107520,2026-05-03 07:01:00,Bangalore,Cab,referral,BAN-Z24,high,kn,18-24
CPT116052,2026-05-03 07:06:00,Hyderabad,Cab,fos_field,HYD-Z05,low,mr,35-44
CPT122671,2026-05-03 07:11:00,Delhi,Auto,referral,DEL-Z12,low,hi,35-44
CPT103965,2026-05-03 07:40:00,Bangalore,Cab,fos_field,BAN-Z08,mid,hi,35-44
CPT123953,2026-05-03 07:41:00,Bangalore,Auto,paid_digital,BAN-Z24,low,en,35-44
CPT124178,2026-05-03 07:45:00,Hyderabad,ERickshaw,fos_field,HYD-Z21,mid,kn,25-34
CPT104784,2026-05-03 08:10:00,Bangalore,Auto,referral,BAN-Z11,high,hi,35-44
CPT118636,2026-05-03 08:23:00,Bangalore,Auto,referral,BAN-Z23,high,kn,18-24
CPT118873,2026-05-03 08:33:00,Hyderabad,Auto,organic_app,HYD-Z19,low,hi,18-24
CPT116008,2026-05-03 08:42:00,Pune,Cab,paid_digital,PUN-Z18,high,mr,45+
CPT112587,2026-05-03 08:44:00,Delhi,Auto,gc_telecalling,DEL-Z10,mid,hi,45+
CPT117368,2026-05-03 08:54:00,Hyderabad,Cab,organic_app,HYD-Z20,mid,te,25-34
CPT122090,2026-05-03 08:57:00,Pune,ERickshaw,fos_field,PUN-Z24,low,kn,25-34
CPT108004,2026-05-03 09:00:00,Pune,Cab,organic_app,PUN-Z20,low,te,35-44
CPT102252,2026-05-03 09:07:00,Hyderabad,Auto,fos_field,HYD-Z12,high,kn,35-44
CPT108788,2026-05-03 09:20:00,Hyderabad,Auto,paid_digital,HYD-Z24,mid,hi,18-24
CPT105598,2026-05-03 09:22:00,Hyderabad,Auto,fos_field,HYD-Z19,high,en,35-44
CPT114919,2026-05-03 09:23:00,Hyderabad,Auto,organic_app,HYD-Z22,low,te,25-34
CPT108441,2026-05-03 09:28:00,Pune,Auto,paid_digital,PUN-Z18,mid,en,25-34
CPT107257,2026-05-03 09:42:00,Delhi,Cab,fos_field,DEL-Z05,low,te,25-34
CPT111411,2026-05-03 09:48:00,Pune,Auto,referral,PUN-Z06,mid,en,25-34
CPT123957,2026-05-03 10:17:00,Delhi,Cab,referral,DEL-Z10,low,te,25-34
CPT108062,2026-05-03 10:19:00,Bangalore,Cab,organic_app,BAN-Z24,high,kn,25-34
CPT115025,2026-05-03 10:38:00,Pune,Auto,referral,PUN-Z19,low,te,18-24
CPT102434,2026-05-03 10:40:00,Bangalore,Auto,paid_digital,BAN-Z23,high,hi,35-44
CPT103420,2026-05-03 10:49:00,Delhi,ERickshaw,referral,DEL-Z23,low,te,35-44
CPT119740,2026-05-03 11:00:00,Hyderabad,ERickshaw,paid_digital,HYD-Z03,low,mr,25-34
CPT110979,2026-05-03 11:26:00,Bangalore,Auto,referral,BAN-Z20,mid,te,18-24
CPT102061,2026-05-03 11:27:00,Hyderabad,Auto,organic_app,HYD-Z03,low,te,35-44
CPT122073,2026-05-03 11:44:00,Bangalore,Cab,referral,BAN-Z23,high,en,35-44
CPT111846,2026-05-03 11:45:00,Pune,Auto,paid_digital,PUN-Z18,mid,en,45+
CPT118782,2026-05-03 11:54:00,Hyderabad,Auto,paid_digital,HYD-Z14,mid,kn,25-34
CPT102485,2026-05-03 12:17:00,Hyderabad,Cab,fos_field,HYD-Z14,low,kn,18-24
CPT101500,2026-05-03 12:24:00,Bangalore,Auto,fos_field,BAN-Z06,low,kn,45+
CPT102634,2026-05-03 12:27:00,Delhi,Auto,paid_digital,DEL-Z16,mid,te,18-24
CPT107785,2026-05-03 12:32:00,Pune,Cab,paid_digital,PUN-Z10,low,en,25-34
CPT117367,2026-05-03 12:34:00,Hyderabad,Cab,organic_app,HYD-Z24,low,kn,45+
CPT103336,2026-05-03 13:00:00,Delhi,Cab,gc_telecalling,DEL-Z08,low,kn,35-44
CPT112042,2026-05-03 13:01:00,Hyderabad,Auto,fos_field,HYD-Z19,mid,mr,25-34
CPT104305,2026-05-03 13:05:00,Pune,Cab,organic_app,PUN-Z17,low,hi,25-34
CPT104724,2026-05-03 13:21:00,Bangalore,Cab,organic_app,BAN-Z17,high,te,25-34
CPT122146,2026-05-03 13:24:00,Pune,Auto,organic_app,PUN-Z21,low,kn,25-34
CPT117334,2026-05-03 13:29:00,Bangalore,Cab,fos_field,BAN-Z24,low,te,18-24
CPT116986,2026-05-03 13:34:00,Bangalore,Auto,referral,BAN-Z15,low,kn,35-44
CPT119422,2026-05-03 13:36:00,Delhi,ERickshaw,fos_field,DEL-Z18,low,te,45+
CPT115186,2026-05-03 13:44:00,Bangalore,Cab,organic_app,BAN-Z14,high,en,25-34
CPT120869,2026-05-03 13:49:00,Delhi,ERickshaw,referral,DEL-Z23,mid,kn,25-34
CPT105052,2026-05-03 14:11:00,Pune,Auto,organic_app,PUN-Z21,mid,kn,18-24
CPT106030,2026-05-03 14:13:00,Hyderabad,Cab,referral,HYD-Z09,high,en,25-34
CPT101909,2026-05-03 14:21:00,Hyderabad,Cab,paid_digital,HYD-Z21,low,en,18-24
CPT118475,2026-05-03 14:24:00,Bangalore,Auto,paid_digital,BAN-Z01,high,mr,25-34
CPT112300,2026-05-03 14:26:00,Bangalore,ERickshaw,organic_app,BAN-Z16,low,kn,25-34
CPT113962,2026-05-03 14:33:00,Hyderabad,Auto,referral,HYD-Z02,mid,en,45+
CPT116727,2026-05-03 14:41:00,Bangalore,Cab,organic_app,BAN-Z24,mid,en,25-34
CPT122747,2026-05-03 14:49:00,Delhi,Auto,organic_app,DEL-Z03,low,te,25-34
CPT111099,2026-05-03 15:15:00,Pune,Cab,organic_app,PUN-Z08,low,kn,35-44
CPT120402,2026-05-03 15:19:00,Hyderabad,Cab,referral,HYD-Z03,low,hi,35-44
CPT112031,2026-05-03 15:26:00,Bangalore,ERickshaw,fos_field,BAN-Z16,low,te,25-34
CPT100519,2026-05-03 15:31:00,Pune,Auto,paid_digital,PUN-Z23,mid,kn,45+
CPT100454,2026-05-03 15:47:00,Delhi,Auto,fos_field,DEL-Z18,mid,kn,18-24
CPT121554,2026-05-03 15:51:00,Pune,Cab,paid_digital,PUN-Z16,low,hi,35-44
CPT117215,2026-05-03 15:55:00,Hyderabad,Auto,gc_telecalling,HYD-Z05,low,hi,25-34
CPT108673,2026-05-03 16:10:00,Bangalore,ERickshaw,organic_app,BAN-Z09,mid,kn,25-34
CPT109785,2026-05-03 16:37:00,Bangalore,Auto,referral,BAN-Z13,mid,mr,35-44
CPT107614,2026-05-03 16:44:00,Delhi,Cab,fos_field,DEL-Z18,mid,te,25-34
CPT105010,2026-05-03 16:49:00,Pune,Auto,organic_app,PUN-Z06,low,kn,18-24
CPT124796,2026-05-03 16:54:00,Delhi,ERickshaw,organic_app,DEL-Z13,low,mr,45+
CPT116693,2026-05-03 16:55:00,Pune,ERickshaw,paid_digital,PUN-Z08,mid,mr,35-44
CPT122831,2026-05-03 17:03:00,Hyderabad,Auto,gc_telecalling,HYD-Z14,low,te,18-24
CPT118447,2026-05-03 17:12:00,Pune,Auto,organic_app,PUN-Z20,low,mr,25-34
CPT111772,2026-05-03 17:20:00,Hyderabad,Auto,organic_app,HYD-Z04,mid,kn,25-34
CPT113749,2026-05-03 17:38:00,Bangalore,Auto,paid_digital,BAN-Z04,low,hi,45+
CPT109949,2026-05-03 17:42:00,Hyderabad,Cab,fos_field,HYD-Z18,mid,en,18-24
CPT106239,2026-05-03 17:49:00,Delhi,Cab,referral,DEL-Z21,mid,mr,35-44
CPT109704,2026-05-03 17:50:00,Delhi,Cab,organic_app,DEL-Z07,mid,kn,18-24
CPT103411,2026-05-03 17:51:00,Hyderabad,Auto,fos_field,HYD-Z23,low,mr,45+
CPT120104,2026-05-03 17:53:00,Pune,Auto,referral,PUN-Z09,mid,hi,25-34
CPT109443,2026-05-03 17:55:00,Bangalore,Cab,paid_digital,BAN-Z16,low,hi,25-34
CPT111396,2026-05-03 18:06:00,Bangalore,Auto,paid_digital,BAN-Z05,high,hi,45+
CPT103142,2026-05-03 18:19:00,Pune,Auto,fos_field,PUN-Z21,mid,mr,35-44
CPT115341,2026-05-03 18:22:00,Hyderabad,Auto,paid_digital,HYD-Z18,low,mr,35-44
CPT113072,2026-05-03 18:31:00,Pune,Auto,organic_app,PUN-Z11,low,en,35-44
CPT121658,2026-05-03 19:13:00,Hyderabad,Cab,gc_telecalling,HYD-Z21,high,te,18-24
CPT114635,2026-05-03 19:16:00,Delhi,Auto,referral,DEL-Z03,low,en,18-24
CPT123186,2026-05-03 19:38:00,Hyderabad,Cab,organic_app,HYD-Z20,low,en,25-34
CPT120139,2026-05-03 19:53:00,Bangalore,Auto,referral,BAN-Z03,low,en,35-44
CPT107013,2026-05-03 19:55:00,Delhi,Auto,paid_digital,DEL-Z21,low,kn,45+
CPT122846,2026-05-03 19:58:00,Pune,Auto,fos_field,PUN-Z10,low,hi,35-44
CPT103855,2026-05-03 20:08:00,Pune,Auto,referral,PUN-Z09,low,te,18-24
CPT117344,2026-05-03 20:08:00,Bangalore,Auto,paid_digital,BAN-Z12,mid,te,25-34
CPT100411,2026-05-03 20:16:00,Delhi,ERickshaw,referral,DEL-Z19,mid,mr,25-34
CPT101380,2026-05-03 20:17:00,Delhi,Auto,fos_field,DEL-Z19,high,hi,25-34
CPT112628,2026-05-03 21:00:00,Bangalore,Cab,fos_field,BAN-Z05,mid,en,35-44
CPT108271,2026-05-03 21:10:00,Pune,Cab,fos_field,PUN-Z24,high,hi,25-34
CPT116905,2026-05-03 21:16:00,Pune,Auto,referral,PUN-Z24,low,kn,45+
CPT100085,2026-05-03 21:40:00,Delhi,ERickshaw,organic_app,DEL-Z07,low,kn,45+
CPT111587,2026-05-03 21:44:00,Delhi,ERickshaw,paid_digital,DEL-Z06,low,mr,18-24
CPT116157,2026-05-03 21:47:00,Hyderabad,Auto,paid_digital,HYD-Z21,mid,en,35-44
CPT121463,2026-05-03 21:55:00,Pune,ERickshaw,organic_app,PUN-Z19,low,hi,25-34
CPT124759,2026-05-04 06:00:00,Hyderabad,Cab,organic_app,HYD-Z18,low,te,25-34
CPT105494,2026-05-04 06:02:00,Bangalore,Auto,referral,BAN-Z14,low,te,45+
CPT123226,2026-05-04 06:10:00,Bangalore,Cab,organic_app,BAN-Z03,mid,te,25-34
CPT117478,2026-05-04 06:10:00,Pune,Cab,fos_field,PUN-Z08,low,kn,35-44
CPT102090,2026-05-04 06:18:00,Pune,Auto,fos_field,PUN-Z06,mid,te,45+
CPT107745,2026-05-04 06:20:00,Delhi,Auto,organic_app,DEL-Z06,mid,hi,18-24
CPT109431,2026-05-04 06:23:00,Delhi,Cab,paid_digital,DEL-Z13,mid,hi,35-44
CPT106166,2026-05-04 06:30:00,Hyderabad,ERickshaw,organic_app,HYD-Z20,low,hi,45+
CPT106830,2026-05-04 06:37:00,Hyderabad,Cab,gc_telecalling,HYD-Z17,low,en,18-24
CPT123217,2026-05-04 06:50:00,Pune,Auto,referral,PUN-Z12,high,hi,45+
CPT110626,2026-05-04 06:52:00,Pune,ERickshaw,paid_digital,PUN-Z21,low,kn,18-24
CPT123384,2026-05-04 06:54:00,Pune,Auto,referral,PUN-Z23,low,hi,18-24
CPT121271,2026-05-04 07:07:00,Hyderabad,Auto,paid_digital,HYD-Z07,mid,en,45+
CPT122738,2026-05-04 07:07:00,Bangalore,Cab,organic_app,BAN-Z05,low,hi,25-34
CPT117218,2026-05-04 07:16:00,Delhi,ERickshaw,paid_digital,DEL-Z16,mid,te,35-44
CPT117456,2026-05-04 07:18:00,Bangalore,Cab,fos_field,BAN-Z16,low,hi,35-44
CPT100236,2026-05-04 07:19:00,Hyderabad,Cab,organic_app,HYD-Z12,low,en,25-34
CPT110169,2026-05-04 07:20:00,Delhi,Auto,paid_digital,DEL-Z11,mid,mr,18-24
CPT103838,2026-05-04 07:36:00,Hyderabad,Cab,paid_digital,HYD-Z06,low,kn,45+
CPT104428,2026-05-04 07:36:00,Bangalore,Cab,organic_app,BAN-Z15,high,te,45+
CPT121547,2026-05-04 07:40:00,Pune,ERickshaw,paid_digital,PUN-Z08,low,en,45+
CPT104758,2026-05-04 07:46:00,Hyderabad,Auto,organic_app,HYD-Z14,high,mr,45+
CPT107191,2026-05-04 07:49:00,Delhi,Cab,organic_app,DEL-Z04,low,en,25-34
CPT110634,2026-05-04 07:54:00,Delhi,Cab,paid_digital,DEL-Z13,mid,mr,25-34
CPT111509,2026-05-04 07:58:00,Hyderabad,Cab,referral,HYD-Z21,low,en,18-24
CPT110400,2026-05-04 07:59:00,Bangalore,Cab,fos_field,BAN-Z15,mid,hi,25-34
CPT108704,2026-05-04 08:15:00,Bangalore,Auto,fos_field,BAN-Z15,low,en,18-24
CPT104517,2026-05-04 08:33:00,Delhi,ERickshaw,organic_app,DEL-Z02,low,te,25-34
CPT119341,2026-05-04 08:42:00,Hyderabad,Cab,organic_app,HYD-Z23,mid,te,45+
CPT101406,2026-05-04 08:54:00,Delhi,ERickshaw,referral,DEL-Z17,mid,te,25-34
CPT111361,2026-05-04 09:04:00,Hyderabad,Auto,organic_app,HYD-Z20,low,mr,25-34
CPT109250,2026-05-04 09:08:00,Bangalore,Cab,fos_field,BAN-Z01,mid,te,35-44
CPT110246,2026-05-04 09:08:00,Delhi,ERickshaw,referral,DEL-Z20,mid,en,25-34
CPT120495,2026-05-04 09:17:00,Pune,Cab,paid_digital,PUN-Z06,low,en,35-44
CPT122797,2026-05-04 09:27:00,Bangalore,Auto,gc_telecalling,BAN-Z10,mid,mr,45+
CPT104382,2026-05-04 09:34:00,Delhi,Cab,paid_digital,DEL-Z20,mid,hi,25-34
CPT110274,2026-05-04 09:43:00,Bangalore,Auto,organic_app,BAN-Z22,mid,te,25-34
CPT105465,2026-05-04 09:47:00,Hyderabad,Auto,organic_app,HYD-Z07,high,kn,25-34
CPT114238,2026-05-04 09:47:00,Pune,Cab,referral,PUN-Z20,low,en,25-34
CPT101468,2026-05-04 09:56:00,Pune,Auto,fos_field,PUN-Z03,low,mr,35-44
CPT122399,2026-05-04 10:00:00,Hyderabad,Cab,organic_app,HYD-Z06,high,en,25-34
CPT111989,2026-05-04 10:07:00,Delhi,Auto,fos_field,DEL-Z09,mid,kn,35-44
CPT109628,2026-05-04 10:09:00,Delhi,ERickshaw,gc_telecalling,DEL-Z19,low,hi,25-34
CPT101449,2026-05-04 10:13:00,Pune,Cab,organic_app,PUN-Z08,low,kn,35-44
CPT122059,2026-05-04 10:15:00,Delhi,ERickshaw,organic_app,DEL-Z02,mid,en,35-44
CPT119541,2026-05-04 10:21:00,Delhi,Auto,fos_field,DEL-Z12,mid,te,45+
CPT111178,2026-05-04 10:22:00,Hyderabad,Cab,referral,HYD-Z01,low,kn,35-44
CPT121505,2026-05-04 10:22:00,Hyderabad,Auto,fos_field,HYD-Z09,low,en,45+
CPT103680,2026-05-04 10:35:00,Hyderabad,Cab,organic_app,HYD-Z18,high,hi,25-34
CPT105540,2026-05-04 10:46:00,Pune,Cab,fos_field,PUN-Z21,mid,hi,25-34
CPT110966,2026-05-04 10:47:00,Hyderabad,Cab,organic_app,HYD-Z01,mid,kn,18-24
CPT124766,2026-05-04 11:00:00,Bangalore,Auto,paid_digital,BAN-Z05,mid,te,25-34
CPT105291,2026-05-04 11:15:00,Pune,Auto,paid_digital,PUN-Z19,mid,te,25-34
CPT123589,2026-05-04 11:20:00,Hyderabad,ERickshaw,organic_app,HYD-Z15,low,kn,45+
CPT117696,2026-05-04 11:22:00,Bangalore,Cab,organic_app,BAN-Z09,high,mr,25-34
CPT123722,2026-05-04 11:29:00,Bangalore,Auto,organic_app,BAN-Z12,mid,kn,18-24
CPT121796,2026-05-04 11:31:00,Delhi,ERickshaw,gc_telecalling,DEL-Z01,mid,te,45+
CPT106049,2026-05-04 11:32:00,Pune,Auto,organic_app,PUN-Z06,high,kn,45+
CPT100698,2026-05-04 11:45:00,Hyderabad,Cab,referral,HYD-Z13,low,hi,25-34
CPT121867,2026-05-04 11:52:00,Hyderabad,Cab,organic_app,HYD-Z14,mid,te,18-24
CPT120991,2026-05-04 12:00:00,Hyderabad,Cab,fos_field,HYD-Z12,low,mr,35-44
CPT110573,2026-05-04 12:01:00,Hyderabad,Cab,fos_field,HYD-Z21,low,kn,25-34
CPT120622,2026-05-04 12:10:00,Bangalore,Auto,organic_app,BAN-Z01,mid,kn,25-34
CPT105613,2026-05-04 12:14:00,Delhi,ERickshaw,referral,DEL-Z08,mid,hi,45+
CPT123830,2026-05-04 12:14:00,Hyderabad,Auto,organic_app,HYD-Z12,low,kn,18-24
