captain_id,decision_ts,final_status,last_stage_reached,docs_cleared
CPT117242,,dropped_in_docs,FITNESS,4
CPT115424,,dropped_in_docs,RC,1
CPT100106,,dropped_in_docs,PERMIT,3
CPT111274,,dropped_in_docs,RC,1
CPT105072,2026-05-03 09:50:38.558179706,approved,,6
CPT124642,2026-05-01 13:41:17.665330180,approved,,5
CPT113793,,dropped_in_docs,AADHAAR,2
CPT123184,2026-04-29 07:32:30.279984741,rejected,doc_authenticity_flag,6
CPT102402,2026-05-04 07:00:02.420270694,approved,,6
CPT102240,,dropped_in_docs,PERMIT,3
CPT120734,2026-05-01 11:43:07.163906051,approved,,6
CPT121496,,dropped_in_docs,AADHAAR,2
CPT115627,2026-04-30 02:52:01.857158083,approved,,6
CPT115503,,dropped_in_docs,PERMIT,3
CPT107677,,dropped_in_docs,AADHAAR,2
CPT124807,,dropped_in_docs,PERMIT,3
CPT115769,2026-04-29 07:44:16.471265217,approved,,5
CPT110381,,dropped_in_docs,INSURANCE,5
CPT100193,,dropped_in_docs,PERMIT,3
CPT109585,,dropped_in_docs,DL,0
CPT122724,2026-04-28 15:02:44.267518728,approved,,5
CPT107426,,dropped_in_docs,RC,1
CPT118510,,dropped_in_docs,FITNESS,4
CPT114613,2026-04-30 11:33:23.193760224,approved,,6
CPT112819,,dropped_in_docs,FITNESS,4
CPT106751,,dropped_in_docs,DL,0
CPT108290,,dropped_in_docs,PERMIT,3
CPT103113,,dropped_in_docs,PERMIT,3
CPT121041,,dropped_in_docs,PERMIT,3
CPT121201,,dropped_in_docs,INSURANCE,5
CPT105479,,dropped_in_docs,DL,0
CPT124762,,dropped_in_docs,FITNESS,4
CPT114577,,dropped_in_docs,INSURANCE,5
CPT123657,,dropped_in_docs,INSURANCE,5
CPT124194,,dropped_in_docs,RC,1
CPT121420,,dropped_in_docs,RC,1
CPT103010,,dropped_in_docs,FITNESS,4
CPT108654,,dropped_in_docs,AADHAAR,2
CPT105237,,dropped_in_docs,PERMIT,3
CPT116952,,dropped_in_docs,RC,1
CPT108961,,dropped_in_docs,DL,0
CPT104040,,dropped_in_docs,RC,1
CPT124037,2026-04-29 00:07:56.090110700,approved,,5
CPT107639,,dropped_in_docs,DL,0
CPT101800,2026-05-01 06:41:38.349952513,approved,,5
CPT115739,,dropped_in_docs,AADHAAR,2
CPT115082,2026-04-30 14:45:51.455842975,approved,,6
CPT120023,,dropped_in_docs,PERMIT,3
CPT110768,,dropped_in_docs,PERMIT,3
CPT119380,,dropped_in_docs,INSURANCE,5
CPT101132,,dropped_in_docs,AADHAAR,2
CPT124753,,dropped_in_docs,FITNESS,4
CPT121374,2026-04-28 02:28:26.040840974,approved,,6
CPT108844,,dropped_in_docs,AADHAAR,2
CPT116503,,dropped_in_docs,AADHAAR,2
CPT124981,,dropped_in_docs,FITNESS,4
CPT107638,,dropped_in_docs,PERMIT,3
CPT121161,,dropped_in_docs,INSURANCE,5
CPT117650,2026-04-30 18:45:15.092908753,approved,,6
CPT107254,,dropped_in_docs,AADHAAR,2
CPT118443,,dropped_in_docs,PERMIT,3
CPT122379,,dropped_in_docs,RC,1
CPT101044,,dropped_in_docs,INSURANCE,5
CPT120318,,dropped_in_docs,AADHAAR,2
CPT121233,,dropped_in_docs,RC,1
CPT124399,2026-05-03 08:06:47.498563513,approved,,6
CPT123033,,dropped_in_docs,RC,1
CPT101745,,dropped_in_docs,FITNESS,4
CPT107662,2026-04-30 13:22:25.092992240,approved,,5
CPT103298,,dropped_in_docs,RC,1
CPT112626,,dropped_in_docs,RC,1
CPT111389,,dropped_in_docs,FITNESS,4
CPT114959,2026-04-28 12:51:51.117489219,approved,,5
CPT113440,,dropped_in_docs,FITNESS,4
CPT109122,2026-05-01 09:54:13.178647117,approved,,6
CPT103532,2026-05-02 21:21:42.804240113,approved,,6
CPT117177,,dropped_in_docs,PERMIT,3
CPT103473,,dropped_in_docs,FITNESS,4
CPT106318,,dropped_in_docs,PERMIT,3
CPT105152,2026-05-02 15:54:27.287971996,approved,,6
CPT105744,,dropped_in_docs,INSURANCE,5
CPT116696,,dropped_in_docs,RC,1
CPT119230,,dropped_in_docs,PERMIT,3
CPT117315,,dropped_in_docs,RC,1
CPT109190,,dropped_in_docs,PERMIT,3
CPT106378,,dropped_in_docs,INSURANCE,5
CPT106567,,dropped_in_docs,DL,0
CPT106610,2026-04-29 16:04:05.458692054,approved,,6
CPT103057,,dropped_in_docs,PERMIT,3
CPT123003,,dropped_in_docs,PERMIT,3
CPT112510,,dropped_in_docs,RC,1
CPT112027,,dropped_in_docs,FITNESS,4
CPT114793,,dropped_in_docs,FITNESS,4
CPT115022,,dropped_in_docs,PERMIT,3
CPT121483,2026-05-01 16:43:05.355420062,approved,,6
CPT121110,,dropped_in_docs,RC,1
CPT107338,,dropped_in_docs,INSURANCE,5
CPT106213,2026-05-01 12:45:31.125032368,approved,,5
CPT109980,,dropped_in_docs,RC,1
CPT106349,2026-05-01 01:29:47.714179686,rejected,vehicle_age_policy,6
CPT106855,,dropped_in_docs,PERMIT,3
CPT112551,,dropped_in_docs,PERMIT,3
CPT111516,,dropped_in_docs,DL,0
CPT105557,2026-05-01 16:24:26.727211346,rejected,background_check_failed,5
CPT102018,,dropped_in_docs,FITNESS,4
CPT111234,,dropped_in_docs,FITNESS,4
CPT115744,2026-04-30 05:12:55.888995861,approved,,6
CPT119556,,dropped_in_docs,RC,1
CPT107008,,dropped_in_docs,FITNESS,4
CPT103957,,dropped_in_docs,PERMIT,3
CPT101117,,dropped_in_docs,AADHAAR,2
CPT100677,,dropped_in_docs,AADHAAR,2
CPT103675,,dropped_in_docs,PERMIT,3
CPT116021,,dropped_in_docs,PERMIT,3
CPT117019,,dropped_in_docs,PERMIT,3
CPT124140,,dropped_in_docs,AADHAAR,2
CPT102666,,dropped_in_docs,RC,1
CPT117834,,dropped_in_docs,AADHAAR,2
CPT109482,,dropped_in_docs,PERMIT,3
CPT122255,,dropped_in_docs,DL,0
CPT124821,2026-05-01 04:14:37.621224179,approved,,6
CPT112167,,dropped_in_docs,RC,1
CPT101147,,dropped_in_docs,INSURANCE,5
CPT116698,,dropped_in_docs,DL,0
CPT104857,,dropped_in_docs,PERMIT,3
CPT107053,2026-04-30 01:29:13.104439270,rejected,vehicle_age_policy,6
CPT121668,,dropped_in_docs,INSURANCE,5
CPT115425,,dropped_in_docs,PERMIT,3
CPT109020,,dropped_in_docs,FITNESS,4
CPT101237,2026-05-01 10:26:07.074583822,approved,,6
CPT114595,2026-05-03 15:36:39.656292804,approved,,6
CPT107671,,dropped_in_docs,AADHAAR,2
CPT114779,,dropped_in_docs,FITNESS,4
CPT101980,,dropped_in_docs,RC,1
CPT113225,,dropped_in_docs,DL,0
CPT119349,2026-05-02 03:48:09.421996574,approved,,6
CPT109208,,dropped_in_docs,PERMIT,3
CPT123594,,dropped_in_docs,RC,1
CPT106401,,dropped_in_docs,FITNESS,4
CPT122828,,dropped_in_docs,AADHAAR,2
CPT105261,,dropped_in_docs,RC,1
CPT117642,,dropped_in_docs,PERMIT,3
CPT106385,,dropped_in_docs,RC,1
CPT109777,,dropped_in_docs,PERMIT,3
CPT114722,,dropped_in_docs,PERMIT,3
CPT120486,,dropped_in_docs,FITNESS,4
CPT117115,,dropped_in_docs,RC,1
CPT124641,2026-04-30 00:46:42.203400913,approved,,6
CPT124558,,dropped_in_docs,PERMIT,3
CPT123995,,dropped_in_docs,FITNESS,4
CPT118920,2026-05-01 15:50:55.579281732,rejected,doc_authenticity_flag,6
CPT123454,,dropped_in_docs,INSURANCE,5
CPT124424,,dropped_in_docs,PERMIT,3
CPT105907,,dropped_in_docs,PERMIT,3
CPT103478,,dropped_in_docs,INSURANCE,5
CPT100577,,dropped_in_docs,DL,0
CPT121731,,dropped_in_docs,PERMIT,3
CPT115912,2026-05-01 16:58:38.478881496,approved,,6
CPT106653,,dropped_in_docs,DL,0
CPT117868,,dropped_in_docs,RC,1
CPT105269,,dropped_in_docs,DL,0
CPT100399,,dropped_in_docs,PERMIT,3
CPT104408,2026-05-04 13:28:28.938538207,rejected,vehicle_age_policy,6
CPT111384,2026-05-03 11:01:05.987771215,approved,,6
CPT109476,,dropped_in_docs,RC,1
CPT111242,,dropped_in_docs,RC,1
CPT114807,,dropped_in_docs,INSURANCE,5
CPT100051,,dropped_in_docs,DL,0
CPT109270,2026-05-01 14:29:21.572080142,approved,,6
CPT107907,,dropped_in_docs,RC,1
CPT104404,2026-05-01 14:29:53.741307850,approved,,6
CPT105002,2026-04-29 23:34:56.146700300,approved,,6
CPT117965,2026-05-01 23:02:43.223032918,approved,,6
CPT105135,,dropped_in_docs,DL,0
CPT105774,,dropped_in_docs,PERMIT,3
CPT114736,,dropped_in_docs,RC,1
CPT124645,,dropped_in_docs,RC,1
CPT111551,,dropped_in_docs,RC,1
CPT120808,,dropped_in_docs,RC,1
CPT115890,,dropped_in_docs,RC,1
CPT114685,,dropped_in_docs,PERMIT,3
CPT113260,,dropped_in_docs,FITNESS,4
CPT111948,,dropped_in_docs,RC,1
CPT113397,,dropped_in_docs,INSURANCE,5
CPT119016,,dropped_in_docs,RC,1
CPT124454,,dropped_in_docs,AADHAAR,2
CPT118899,,dropped_in_docs,FITNESS,4
CPT124038,2026-05-02 10:39:30.682179416,rejected,vehicle_age_policy,5
CPT114353,,dropped_in_docs,INSURANCE,5
CPT110377,,dropped_in_docs,PERMIT,3
CPT119866,,dropped_in_docs,PERMIT,3
CPT109447,,dropped_in_docs,INSURANCE,5
CPT119387,,dropped_in_docs,RC,1
CPT115810,,dropped_in_docs,PERMIT,3
CPT107667,2026-05-01 01:58:07.734320062,approved,,5
CPT105959,,dropped_in_docs,INSURANCE,5
CPT112117,,dropped_in_docs,AADHAAR,2
CPT120778,2026-05-04 16:11:11.667806752,approved,,6
CPT115090,,dropped_in_docs,INSURANCE,5
CPT119406,,dropped_in_docs,AADHAAR,2
CPT123030,2026-05-01 01:20:45.558637611,approved,,6
CPT110922,2026-05-03 06:08:42.561400378,approved,,6
CPT100382,,dropped_in_docs,INSURANCE,5
CPT101890,,dropped_in_docs,INSURANCE,5
CPT108386,,dropped_in_docs,PERMIT,3
CPT116192,,dropped_in_docs,PERMIT,3
CPT102668,2026-04-30 16:31:09.312770855,approved,,6
CPT121348,,dropped_in_docs,FITNESS,4
CPT121988,,dropped_in_docs,DL,0
CPT124019,,dropped_in_docs,DL,0
CPT123542,,dropped_in_docs,PERMIT,3
CPT105973,,dropped_in_docs,PERMIT,3
CPT103349,,dropped_in_docs,RC,1
CPT103013,2026-05-02 17:04:32.705874212,approved,,5
CPT109426,,dropped_in_docs,FITNESS,4
CPT124262,,dropped_in_docs,PERMIT,3
CPT110734,2026-04-30 18:47:25.681777927,approved,,6
CPT115846,,dropped_in_docs,PERMIT,3
CPT109419,,dropped_in_docs,DL,0
CPT122690,,dropped_in_docs,FITNESS,4
CPT107490,,dropped_in_docs,DL,0
CPT110619,,dropped_in_docs,INSURANCE,5
CPT121022,,dropped_in_docs,PERMIT,3
CPT123070,,dropped_in_docs,FITNESS,4
CPT108562,,dropped_in_docs,DL,0
CPT114872,,dropped_in_docs,DL,0
CPT116811,,dropped_in_docs,AADHAAR,2
CPT122929,,dropped_in_docs,PERMIT,3
CPT109672,,dropped_in_docs,RC,1
CPT106835,,dropped_in_docs,RC,1
CPT115336,,dropped_in_docs,RC,1
CPT112243,,dropped_in_docs,INSURANCE,5
CPT104785,,dropped_in_docs,INSURANCE,5
CPT111217,,dropped_in_docs,INSURANCE,5
CPT118727,2026-05-03 19:10:31.669036913,approved,,6
CPT124667,,dropped_in_docs,RC,1
CPT109350,,dropped_in_docs,AADHAAR,2
CPT111712,,dropped_in_docs,RC,1
CPT112448,,dropped_in_docs,PERMIT,3
CPT107986,,dropped_in_docs,RC,1
CPT103597,,dropped_in_docs,RC,1
CPT101910,,dropped_in_docs,PERMIT,3
CPT121226,,dropped_in_docs,INSURANCE,5
CPT121583,,dropped_in_docs,INSURANCE,5
CPT118003,,dropped_in_docs,FITNESS,4
CPT110361,,dropped_in_docs,AADHAAR,2
CPT112249,,dropped_in_docs,DL,0
CPT108084,,dropped_in_docs,AADHAAR,2
CPT108338,,dropped_in_docs,RC,1
CPT104617,,dropped_in_docs,FITNESS,4
CPT100060,2026-05-05 00:01:02.440011085,approved,,6
CPT116566,,dropped_in_docs,FITNESS,4
CPT105527,2026-05-01 04:46:58.580719664,approved,,5
CPT102926,,dropped_in_docs,RC,1
CPT103136,,dropped_in_docs,FITNESS,4
CPT109389,,dropped_in_docs,RC,1
CPT116439,2026-05-04 02:16:51.390922566,approved,,6
CPT115891,2026-04-30 11:02:19.953325935,approved,,6
CPT110946,,dropped_in_docs,FITNESS,4
CPT119126,,dropped_in_docs,RC,1
CPT100856,2026-05-02 20:56:24.781710753,approved,,6
CPT119782,,dropped_in_docs,FITNESS,4
CPT120669,,dropped_in_docs,DL,0
CPT107088,,dropped_in_docs,DL,0
CPT113086,,dropped_in_docs,FITNESS,4
CPT111363,,dropped_in_docs,DL,0
CPT121782,,dropped_in_docs,FITNESS,4
CPT100861,2026-05-01 03:36:03.404475057,approved,,5
CPT117196,,dropped_in_docs,PERMIT,3
CPT111896,2026-05-02 22:40:53.822381401,approved,,6
CPT109374,,dropped_in_docs,INSURANCE,5
CPT103765,2026-05-03 14:46:01.355475197,approved,,6
CPT107268,,dropped_in_docs,PERMIT,3
CPT120467,,dropped_in_docs,INSURANCE,5
CPT101083,,dropped_in_docs,FITNESS,4
CPT112271,,dropped_in_docs,RC,1
CPT100777,,dropped_in_docs,FITNESS,4
CPT114079,,dropped_in_docs,PERMIT,3
CPT119006,,dropped_in_docs,RC,1
CPT115278,,dropped_in_docs,RC,1
CPT109479,,dropped_in_docs,DL,0
CPT123631,,dropped_in_docs,RC,1
CPT114041,2026-05-02 21:18:54.019947006,approved,,6
CPT117333,,dropped_in_docs,DL,0
CPT122850,2026-05-05 19:03:38.597303224,approved,,6
CPT124797,2026-05-02 08:04:30.790439086,approved,,5
CPT114772,,dropped_in_docs,DL,0
CPT110951,,dropped_in_docs,DL,0
CPT117784,,dropped_in_docs,RC,1
CPT118497,,dropped_in_docs,RC,1
CPT110527,,dropped_in_docs,PERMIT,3
CPT108799,,dropped_in_docs,RC,1
CPT117249,,dropped_in_docs,AADHAAR,2
CPT112149,,dropped_in_docs,FITNESS,4
CPT123906,,dropped_in_docs,RC,1
CPT111197,,dropped_in_docs,RC,1
CPT114327,,dropped_in_docs,DL,0
CPT101091,,dropped_in_docs,RC,1
CPT105114,,dropped_in_docs,AADHAAR,2
CPT104264,,dropped_in_docs,RC,1
CPT114263,,dropped_in_docs,INSURANCE,5
CPT111448,,dropped_in_docs,DL,0
CPT107288,,dropped_in_docs,FITNESS,4
CPT121260,,dropped_in_docs,DL,0
CPT112217,,dropped_in_docs,PERMIT,3
CPT100981,,dropped_in_docs,RC,1
CPT117775,2026-05-02 13:32:37.831187609,approved,,6
CPT103483,,dropped_in_docs,DL,0
CPT102208,2026-05-02 02:52:28.216981214,approved,,6
CPT112716,,dropped_in_docs,RC,1
CPT112152,,dropped_in_docs,INSURANCE,5
CPT123547,,dropped_in_docs,DL,0
CPT118018,,dropped_in_docs,PERMIT,3
CPT113763,2026-05-04 07:58:42.278532487,approved,,6
CPT122276,,dropped_in_docs,RC,1
CPT103879,,dropped_in_docs,INSURANCE,5
CPT104088,,dropped_in_docs,DL,0
CPT100164,2026-04-30 20:18:18.986631772,approved,,6
CPT112036,2026-05-01 05:09:40.719715695,approved,,5
CPT109887,2026-05-03 18:31:27.619404477,approved,,6
CPT112877,,dropped_in_docs,AADHAAR,2
CPT119959,,dropped_in_docs,AADHAAR,2
CPT122028,,dropped_in_docs,PERMIT,3
CPT115634,,dropped_in_docs,RC,1
CPT110052,,dropped_in_docs,DL,0
CPT110034,,dropped_in_docs,PERMIT,3
CPT117429,,dropped_in_docs,PERMIT,3
CPT103584,,dropped_in_docs,DL,0
CPT118933,,dropped_in_docs,FITNESS,4
CPT124026,2026-05-04 13:47:22.044787147,approved,,5
CPT118450,,dropped_in_docs,FITNESS,4
CPT119279,2026-05-07 19:01:44.415768663,approved,,6
CPT102024,,dropped_in_docs,PERMIT,3
CPT107366,,dropped_in_docs,DL,0
CPT120341,,dropped_in_docs,AADHAAR,2
CPT124368,,dropped_in_docs,PERMIT,3
CPT120888,,dropped_in_docs,INSURANCE,5
CPT123624,,dropped_in_docs,PERMIT,3
CPT106204,,dropped_in_docs,INSURANCE,5
CPT103771,2026-05-05 04:44:14.580765315,approved,,6
CPT121522,,dropped_in_docs,DL,0
CPT110104,,dropped_in_docs,PERMIT,3
CPT119878,,dropped_in_docs,FITNESS,4
CPT103469,,dropped_in_docs,INSURANCE,5
CPT108281,2026-05-03 08:00:14.513179966,approved,,6
CPT100202,,dropped_in_docs,PERMIT,3
CPT122545,,dropped_in_docs,DL,0
CPT123575,2026-05-06 06:16:36.712832225,approved,,5
CPT122248,2026-05-04 06:15:44.510838524,approved,,6
CPT114001,,dropped_in_docs,FITNESS,4
CPT112993,,dropped_in_docs,DL,0
CPT119451,,dropped_in_docs,DL,0
CPT103059,,dropped_in_docs,INSURANCE,5
CPT116101,,dropped_in_docs,DL,0
CPT113016,,dropped_in_docs,PERMIT,3
CPT104478,,dropped_in_docs,INSURANCE,5
CPT122215,,dropped_in_docs,DL,0
CPT111541,,dropped_in_docs,RC,1
CPT118666,,dropped_in_docs,DL,0
CPT113681,2026-05-02 09:27:33.850131394,approved,,5
CPT100793,2026-05-02 11:14:56.814633148,approved,,6
CPT101376,,dropped_in_docs,FITNESS,4
CPT124278,,dropped_in_docs,RC,1
CPT123095,,dropped_in_docs,PERMIT,3
CPT106172,,dropped_in_docs,PERMIT,3
CPT123103,,dropped_in_docs,RC,1
CPT118215,,dropped_in_docs,PERMIT,3
CPT104819,,dropped_in_docs,INSURANCE,5
CPT116326,,dropped_in_docs,RC,1
CPT121670,,dropped_in_docs,INSURANCE,5
CPT100593,2026-05-02 04:48:00.415626216,approved,,6
CPT102068,,dropped_in_docs,AADHAAR,2
CPT101855,,dropped_in_docs,PERMIT,3
CPT103301,,dropped_in_docs,AADHAAR,2
CPT111785,2026-05-02 09:19:29.009028501,approved,,5
CPT113199,,dropped_in_docs,RC,1
CPT112977,,dropped_in_docs,INSURANCE,5
CPT107582,,dropped_in_docs,RC,1
CPT112270,2026-05-03 17:22:01.187187198,approved,,6
CPT103148,,dropped_in_docs,AADHAAR,2
CPT118559,2026-05-02 01:09:14.697182557,approved,,6
CPT108970,,dropped_in_docs,DL,0
CPT113805,2026-05-03 16:21:15.209167379,rejected,duplicate_captain,6
CPT115561,2026-05-06 11:38:06.036831804,approved,,6
CPT114834,,dropped_in_docs,INSURANCE,5
CPT108789,,dropped_in_docs,DL,0
CPT107703,,dropped_in_docs,FITNESS,4
CPT124195,,dropped_in_docs,PERMIT,3
CPT107758,2026-05-03 13:07:26.874513510,rejected,background_check_failed,6
CPT124495,,dropped_in_docs,PERMIT,3
CPT117001,,dropped_in_docs,DL,0
CPT107999,,dropped_in_docs,PERMIT,3
CPT104026,,dropped_in_docs,RC,1
CPT112060,,dropped_in_docs,DL,0
CPT103123,,dropped_in_docs,RC,1
CPT102854,2026-05-01 05:20:54.975984134,approved,,6
CPT111730,,dropped_in_docs,RC,1
CPT114989,2026-05-04 09:54:31.346112822,approved,,6
CPT122125,,dropped_in_docs,PERMIT,3
CPT115913,,dropped_in_docs,DL,0
CPT118499,,dropped_in_docs,INSURANCE,5
CPT114354,,dropped_in_docs,RC,1
CPT105984,,dropped_in_docs,RC,1
CPT118998,,dropped_in_docs,DL,0
CPT106330,,dropped_in_docs,FITNESS,4
CPT106062,,dropped_in_docs,RC,1
CPT102729,,dropped_in_docs,INSURANCE,5
CPT105869,,dropped_in_docs,AADHAAR,2
CPT103845,,dropped_in_docs,INSURANCE,5
CPT114538,,dropped_in_docs,PERMIT,3
CPT117993,2026-05-03 12:12:55.789799068,approved,,6
CPT110592,,dropped_in_docs,PERMIT,3
CPT105992,,dropped_in_docs,INSURANCE,5
CPT114076,,dropped_in_docs,RC,1
CPT109811,,dropped_in_docs,RC,1
CPT115020,,dropped_in_docs,DL,0
CPT121476,,dropped_in_docs,DL,0
CPT106462,,dropped_in_docs,PERMIT,3
CPT123273,,dropped_in_docs,INSURANCE,5
CPT102792,,dropped_in_docs,DL,0
CPT100224,2026-05-03 06:42:03.615450800,approved,,6
CPT100845,,dropped_in_docs,RC,1
CPT109668,,dropped_in_docs,FITNESS,4
CPT110686,,dropped_in_docs,DL,0
CPT104047,,dropped_in_docs,RC,1
CPT102488,,dropped_in_docs,RC,1
CPT109583,2026-05-05 13:17:02.021241590,approved,,6
CPT124948,,dropped_in_docs,DL,0
CPT111299,,dropped_in_docs,RC,1
CPT100635,,dropped_in_docs,RC,1
CPT118618,2026-05-04 11:19:33.917938093,approved,,6
CPT119093,2026-05-04 02:18:36.625635749,approved,,6
CPT117032,,dropped_in_docs,DL,0
CPT108113,,dropped_in_docs,RC,1
CPT121126,,dropped_in_docs,RC,1
CPT120478,,dropped_in_docs,PERMIT,3
CPT119259,,dropped_in_docs,PERMIT,3
CPT104479,,dropped_in_docs,PERMIT,3
CPT107555,2026-05-04 07:40:32.033611869,approved,,6
CPT120961,,dropped_in_docs,FITNESS,4
CPT115160,,dropped_in_docs,PERMIT,3
CPT112263,2026-05-03 05:48:33.672276721,approved,,5
CPT101168,,dropped_in_docs,FITNESS,4
CPT111198,,dropped_in_docs,RC,1
CPT122089,,dropped_in_docs,RC,1
CPT102577,,dropped_in_docs,PERMIT,3
CPT108828,,dropped_in_docs,RC,1
CPT102630,,dropped_in_docs,PERMIT,3
CPT120696,,dropped_in_docs,INSURANCE,5
CPT118133,,dropped_in_docs,RC,1
CPT112443,,dropped_in_docs,DL,0
CPT124543,2026-05-03 03:11:14.062120238,approved,,5
CPT118058,,dropped_in_docs,PERMIT,3
CPT104707,,dropped_in_docs,RC,1
CPT115564,,dropped_in_docs,AADHAAR,2
CPT108435,,dropped_in_docs,PERMIT,3
CPT123564,,dropped_in_docs,DL,0
CPT116483,2026-05-04 10:29:43.911781022,approved,,5
CPT106215,,dropped_in_docs,AADHAAR,2
CPT113640,,dropped_in_docs,AADHAAR,2
CPT106493,,dropped_in_docs,RC,1
CPT118801,,dropped_in_docs,DL,0
CPT106227,,dropped_in_docs,INSURANCE,5
CPT122517,,dropped_in_docs,INSURANCE,5
CPT116013,,dropped_in_docs,INSURANCE,5
CPT118137,,dropped_in_docs,RC,1
CPT122632,,dropped_in_docs,INSURANCE,5
CPT123330,,dropped_in_docs,RC,1
CPT114889,,dropped_in_docs,DL,0
CPT102511,,dropped_in_docs,RC,1
CPT102868,,dropped_in_docs,PERMIT,3
CPT110084,,dropped_in_docs,PERMIT,3
CPT101341,,dropped_in_docs,RC,1
CPT105824,,dropped_in_docs,AADHAAR,2
CPT107119,,dropped_in_docs,DL,0
CPT108833,2026-05-02 01:16:11.703109931,approved,,5
CPT108284,,dropped_in_docs,RC,1
CPT102476,,dropped_in_docs,INSURANCE,5
CPT118141,2026-05-05 04:14:02.039870380,approved,,5
CPT110357,,dropped_in_docs,RC,1
CPT109232,2026-05-07 15:49:14.922862497,approved,,6
CPT112325,,dropped_in_docs,PERMIT,3
CPT105273,,dropped_in_docs,DL,0
CPT103644,,dropped_in_docs,INSURANCE,5
CPT106894,,dropped_in_docs,FITNESS,4
CPT116271,,dropped_in_docs,FITNESS,4
CPT113347,,dropped_in_docs,FITNESS,4
CPT117216,,dropped_in_docs,AADHAAR,2
CPT114225,,dropped_in_docs,PERMIT,3
CPT117528,,dropped_in_docs,DL,0
CPT101247,,dropped_in_docs,FITNESS,4
CPT118152,,dropped_in_docs,RC,1
CPT117798,,dropped_in_docs,AADHAAR,2
CPT117036,2026-05-04 02:06:31.030259722,approved,,6
CPT114619,2026-05-06 06:59:35.299746030,approved,,6
CPT107953,,dropped_in_docs,FITNESS,4
CPT111441,2026-05-04 15:42:14.515334070,approved,,6
CPT111992,,dropped_in_docs,FITNESS,4
CPT118167,2026-05-05 10:10:43.666450616,approved,,6
CPT105398,,dropped_in_docs,DL,0
CPT108576,2026-05-03 11:06:12.121183879,approved,,6
CPT103761,,dropped_in_docs,INSURANCE,5
CPT123363,,dropped_in_docs,FITNESS,4
CPT118028,,dropped_in_docs,FITNESS,4
CPT120244,,dropped_in_docs,RC,1
CPT118508,2026-05-06 08:12:17.978506829,approved,,5
CPT117581,,dropped_in_docs,FITNESS,4
CPT108180,2026-05-04 03:17:07.097634047,approved,,5
CPT111264,,dropped_in_docs,RC,1
CPT123859,2026-05-05 08:37:17.359548262,approved,,6
CPT118986,,dropped_in_docs,RC,1
CPT112013,,dropped_in_docs,AADHAAR,2
CPT106186,2026-05-05 21:36:09.163399095,approved,,6
CPT100022,,dropped_in_docs,PERMIT,3
CPT107091,,dropped_in_docs,RC,1
CPT102279,,dropped_in_docs,FITNESS,4
CPT109480,2026-05-05 04:47:08.496359612,approved,,6
CPT115620,,dropped_in_docs,PERMIT,3
CPT120862,,dropped_in_docs,FITNESS,4
CPT104542,2026-05-08 03:20:36.084284967,rejected,doc_authenticity_flag,6
CPT105443,,dropped_in_docs,DL,0
CPT102339,,dropped_in_docs,INSURANCE,5
CPT102347,,dropped_in_docs,INSURANCE,5
CPT121669,,dropped_in_docs,RC,1
CPT104148,,dropped_in_docs,RC,1
CPT123191,,dropped_in_docs,INSURANCE,5
CPT119899,,dropped_in_docs,RC,1
CPT116662,,dropped_in_docs,AADHAAR,2
CPT106369,,dropped_in_docs,INSURANCE,5
CPT112137,,dropped_in_docs,RC,1
CPT112702,2026-05-05 00:23:58.763463449,approved,,6
CPT101315,,dropped_in_docs,FITNESS,4
CPT104980,,dropped_in_docs,PERMIT,3
CPT100567,,dropped_in_docs,INSURANCE,5
CPT111963,,dropped_in_docs,RC,1
CPT110436,,dropped_in_docs,INSURANCE,5
CPT121208,,dropped_in_docs,INSURANCE,5
CPT121470,,dropped_in_docs,PERMIT,3
CPT123599,,dropped_in_docs,PERMIT,3
CPT111185,,dropped_in_docs,PERMIT,3
CPT121804,,dropped_in_docs,DL,0
CPT120675,2026-05-06 06:52:47.040455588,approved,,6
CPT118781,2026-05-04 06:02:17.300247307,approved,,6
CPT112038,,dropped_in_docs,PERMIT,3
CPT107286,2026-05-03 09:38:44.585097705,approved,,6
CPT109694,2026-05-03 18:10:58.256576491,approved,,6
CPT114140,,dropped_in_docs,RC,1
CPT116896,2026-05-07 10:21:28.715425312,approved,,5
CPT100588,,dropped_in_docs,RC,1
CPT111825,,dropped_in_docs,FITNESS,4
CPT108966,,dropped_in_docs,DL,0
CPT120424,,dropped_in_docs,FITNESS,4
CPT124497,,dropped_in_docs,RC,1
CPT103938,,dropped_in_docs,DL,0
CPT124915,,dropped_in_docs,PERMIT,3
CPT114561,2026-05-04 23:55:40.933012214,approved,,6
CPT117160,,dropped_in_docs,RC,1
CPT106939,,dropped_in_docs,RC,1
CPT102633,2026-05-05 03:39:32.598082870,approved,,6
CPT117691,,dropped_in_docs,AADHAAR,2
CPT104768,,dropped_in_docs,RC,1
CPT116653,,dropped_in_docs,DL,0
CPT117285,2026-05-04 18:48:49.755466781,approved,,6
CPT120522,2026-05-02 09:01:37.144197955,approved,,5
CPT106790,,dropped_in_docs,RC,1
CPT110849,,dropped_in_docs,RC,1
CPT109494,2026-05-06 00:40:17.888541150,approved,,5
CPT113919,,dropped_in_docs,PERMIT,3
CPT104671,,dropped_in_docs,PERMIT,3
CPT108501,,dropped_in_docs,FITNESS,4
CPT102502,,dropped_in_docs,INSURANCE,5
CPT115916,,dropped_in_docs,FITNESS,4
