event_id,captain_id,doc_type,attempt_no,event_type,event_ts,failure_reason
EV000104628,CPT114593,RC,1,upload_success,2026-04-20 05:00:15.728426517,
EV000104629,CPT114593,RC,1,verification_fail,2026-04-20 21:35:48.501825061,image_blurred
EV000104630,CPT122633,DL,1,upload_success,2026-04-19 02:54:41.625609919,
EV000104631,CPT122633,DL,1,verification_pass,2026-04-19 14:42:21.683492967,
EV000104632,CPT119268,DL,1,upload_success,2026-04-18 13:05:45.460460577,
EV000104633,CPT119268,DL,1,verification_fail,2026-04-18 15:17:08.758107404,image_blurred
EV000104634,CPT119268,DL,2,upload_success,2026-04-19 00:33:46.628602340,
EV000104635,CPT119268,DL,2,verification_pass,2026-04-19 10:45:34.662611673,
EV000104636,CPT119268,RC,1,upload_success,2026-04-19 17:04:48.460394533,
EV000104637,CPT119268,RC,1,verification_pass,2026-04-19 21:57:16.590285361,
EV000104638,CPT119268,AADHAAR,1,upload_success,2026-04-20 15:33:51.107383082,
EV000104639,CPT119268,AADHAAR,1,verification_pass,2026-04-21 08:27:59.260502077,
EV000104640,CPT119268,FITNESS,1,upload_success,2026-04-22 08:57:36.536680961,
EV000104641,CPT119268,FITNESS,1,verification_pass,2026-04-22 11:23:18.311935313,
EV000104642,CPT119268,INSURANCE,1,upload_success,2026-04-22 23:13:45.416229685,
EV000104643,CPT119268,INSURANCE,1,verification_pass,2026-04-23 02:17:43.889859894,
EV000104644,CPT124251,DL,1,upload_success,2026-04-18 06:29:30.913597287,
EV000104645,CPT124251,DL,1,verification_pass,2026-04-18 11:34:02.185492929,
EV000104646,CPT124251,RC,1,upload_success,2026-04-18 15:08:06.379280930,
EV000104647,CPT124251,RC,1,verification_pass,2026-04-19 07:13:12.103618120,
EV000104648,CPT124251,AADHAAR,1,upload_success,2026-04-19 09:23:58.771557981,
EV000104649,CPT124251,AADHAAR,1,verification_pass,2026-04-19 10:19:18.614955161,
EV000104650,CPT124251,PERMIT,1,upload_success,2026-04-20 11:59:31.256309972,
EV000104651,CPT124251,PERMIT,1,verification_pass,2026-04-20 17:43:07.333361990,
EV000104652,CPT124251,FITNESS,1,upload_success,2026-04-20 21:11:41.668958245,
EV000104653,CPT124251,FITNESS,1,verification_pass,2026-04-21 08:50:49.485880275,
EV000104654,CPT100448,DL,1,upload_success,2026-04-17 23:05:15.962056624,
EV000104655,CPT100448,DL,1,verification_pass,2026-04-18 03:01:44.952810106,
EV000104656,CPT100448,RC,1,upload_success,2026-04-18 05:48:23.784935947,
EV000104657,CPT100448,RC,1,verification_fail,2026-04-18 13:11:33.166011349,image_blurred
EV000104658,CPT100448,RC,2,upload_success,2026-04-18 17:22:29.184599793,
EV000104659,CPT100448,RC,2,verification_fail,2026-04-18 18:52:06.414604478,ocr_low_confidence
EV000104660,CPT118902,DL,1,upload_success,2026-04-18 14:09:48.134474164,
EV000104661,CPT118902,DL,1,verification_pass,2026-04-18 15:11:48.591979477,
EV000104662,CPT118902,RC,1,upload_success,2026-04-19 03:04:29.075118059,
EV000104663,CPT118902,RC,1,verification_fail,2026-04-19 07:03:00.067277296,wrong_document_type
EV000104664,CPT119484,DL,1,upload_success,2026-04-18 05:35:14.285078092,
EV000104665,CPT119484,DL,1,verification_pass,2026-04-18 06:01:53.661757520,
EV000104666,CPT119484,RC,1,upload_success,2026-04-18 19:44:23.468126391,
EV000104667,CPT119484,RC,1,verification_fail,2026-04-19 02:03:39.519023117,name_mismatch
EV000104668,CPT119484,RC,2,upload_success,2026-04-19 06:36:23.675704655,
EV000104669,CPT119484,RC,2,verification_pass,2026-04-19 23:06:19.915217170,
EV000104670,CPT119484,AADHAAR,1,upload_success,2026-04-20 04:26:27.835759659,
EV000104671,CPT119484,AADHAAR,1,verification_pass,2026-04-20 07:28:09.739162984,
EV000104672,CPT119484,PERMIT,1,upload_success,2026-04-20 17:35:02.177971237,
EV000104673,CPT119484,PERMIT,1,verification_pass,2026-04-21 21:05:35.282453945,
EV000104674,CPT113040,DL,1,upload_success,2026-04-18 02:17:11.048085396,
EV000104675,CPT113040,DL,1,verification_fail,2026-04-18 04:45:02.586686953,ocr_low_confidence
EV000104676,CPT113040,DL,2,upload_success,2026-04-18 11:10:52.091445793,
EV000104677,CPT113040,DL,2,verification_pass,2026-04-18 18:44:32.947784750,
EV000104678,CPT113040,RC,1,upload_success,2026-04-19 04:32:36.195793205,
EV000104679,CPT113040,RC,1,verification_fail,2026-04-19 08:03:42.093421097,ocr_low_confidence
EV000104680,CPT113040,RC,2,upload_success,2026-04-19 12:23:38.269007074,
EV000104681,CPT113040,RC,2,verification_pass,2026-04-19 19:02:09.740683697,
EV000104682,CPT113040,AADHAAR,1,upload_success,2026-04-20 08:17:00.086699676,
EV000104683,CPT113040,AADHAAR,1,verification_pass,2026-04-20 23:23:46.475447370,
EV000104684,CPT113040,PERMIT,1,upload_success,2026-04-21 10:23:07.198626004,
EV000104685,CPT113040,PERMIT,1,verification_pass,2026-04-21 14:12:33.189859614,
EV000104686,CPT113040,FITNESS,1,upload_success,2026-04-22 03:00:45.665645227,
EV000104687,CPT113040,FITNESS,1,verification_pass,2026-04-22 09:02:37.552002803,
EV000104688,CPT113040,INSURANCE,1,upload_success,2026-04-22 14:35:19.833328858,
EV000104689,CPT113040,INSURANCE,1,verification_pass,2026-04-24 01:51:20.036968208,
EV000104690,CPT118941,DL,1,upload_success,2026-04-18 10:47:25.319526983,
EV000104691,CPT118941,DL,1,verification_pass,2026-04-18 21:19:38.210344774,
EV000104692,CPT118941,RC,1,upload_success,2026-04-19 01:47:17.833008091,
EV000104693,CPT118941,RC,1,verification_pass,2026-04-19 08:13:49.505894203,
EV000104694,CPT118941,AADHAAR,1,upload_success,2026-04-19 10:00:05.691610252,
EV000104695,CPT118941,AADHAAR,1,verification_pass,2026-04-20 01:34:35.991721278,
EV000104696,CPT118941,PERMIT,1,upload_success,2026-04-20 12:01:02.333053789,
EV000104697,CPT118941,PERMIT,1,verification_pass,2026-04-20 16:36:02.498246244,
EV000104698,CPT118941,FITNESS,1,upload_success,2026-04-20 21:48:32.958539007,
EV000104699,CPT118941,FITNESS,1,verification_fail,2026-04-21 01:33:45.834000518,document_expired
EV000104700,CPT118941,FITNESS,2,upload_success,2026-04-21 18:01:19.009188656,
EV000104701,CPT118941,FITNESS,2,verification_pass,2026-04-22 00:58:13.237533953,
EV000104702,CPT122232,DL,1,upload_success,2026-04-18 03:38:07.564735908,
EV000104703,CPT122232,DL,1,verification_fail,2026-04-18 14:07:06.948174372,name_mismatch
EV000104704,CPT122232,DL,2,upload_success,2026-04-18 17:16:35.598701501,
EV000104705,CPT122232,DL,2,verification_pass,2026-04-18 22:53:16.096280916,
EV000104706,CPT122232,RC,1,upload_success,2026-04-19 07:14:46.734012796,
EV000104707,CPT122232,RC,1,verification_fail,2026-04-19 10:02:18.377407216,details_not_legible
EV000104708,CPT122232,RC,2,upload_success,2026-04-19 19:06:35.043475188,
EV000104709,CPT122232,RC,2,verification_fail,2026-04-19 22:51:19.565394685,image_blurred
EV000104710,CPT122232,RC,3,upload_success,2026-04-21 02:27:17.219107083,
EV000104711,CPT122232,RC,3,verification_fail,2026-04-21 10:20:42.338077077,ocr_low_confidence
EV000104712,CPT109822,DL,1,upload_success,2026-04-18 20:56:57.697872567,
EV000104713,CPT109822,DL,1,verification_pass,2026-04-19 02:47:10.294383796,
EV000104714,CPT109822,RC,1,upload_success,2026-04-19 18:40:16.792664913,
EV000104715,CPT109822,RC,1,verification_pass,2026-04-20 12:35:30.675129021,
EV000104716,CPT109822,AADHAAR,1,upload_success,2026-04-20 23:59:42.002297917,
EV000104717,CPT109822,AADHAAR,1,verification_pass,2026-04-21 09:24:11.895442560,
EV000104718,CPT109822,PERMIT,1,upload_success,2026-04-21 13:33:45.553077106,
EV000104719,CPT109822,PERMIT,1,verification_pass,2026-04-21 22:31:56.037413988,
EV000104720,CPT120937,DL,1,upload_success,2026-04-18 00:53:44.226006196,
EV000104721,CPT120937,DL,1,verification_pass,2026-04-18 08:31:56.727579226,
EV000104722,CPT120937,RC,1,upload_success,2026-04-19 03:35:18.516886714,
EV000104723,CPT120937,RC,1,verification_pass,2026-04-19 14:36:35.204007837,
EV000104724,CPT120937,AADHAAR,1,upload_success,2026-04-20 00:58:50.138841890,
EV000104725,CPT120937,AADHAAR,1,verification_pass,2026-04-20 02:27:38.027539538,
EV000104726,CPT120937,PERMIT,1,upload_success,2026-04-20 22:21:38.113115384,
EV000104727,CPT120937,PERMIT,1,verification_pass,2026-04-21 01:55:36.148180608,
EV000104728,CPT118723,DL,1,upload_success,2026-04-18 13:12:08.261316757,
EV000104729,CPT118723,DL,1,verification_pass,2026-04-18 19:53:47.604174141,
EV000104730,CPT118723,RC,1,upload_success,2026-04-18 22:09:25.540128497,
EV000104731,CPT118723,RC,1,verification_fail,2026-04-19 01:17:49.612099746,name_mismatch
EV000104732,CPT118723,RC,2,upload_success,2026-04-19 11:44:59.515865667,
EV000104733,CPT118723,RC,2,verification_pass,2026-04-20 05:37:43.590564884,
EV000104734,CPT118723,AADHAAR,1,upload_success,2026-04-20 14:09:03.100311767,
EV000104735,CPT118723,AADHAAR,1,verification_pass,2026-04-20 15:22:42.251477636,
EV000104736,CPT118723,PERMIT,1,upload_success,2026-04-21 07:04:06.886345877,
EV000104737,CPT118723,PERMIT,1,verification_pass,2026-04-21 18:52:04.440310171,
EV000104738,CPT118723,FITNESS,1,upload_success,2026-04-22 10:28:28.314575112,
EV000104739,CPT118723,FITNESS,1,verification_pass,2026-04-22 18:13:55.114920483,
EV000104740,CPT118723,INSURANCE,1,upload_success,2026-04-22 22:48:45.972675944,
EV000104741,CPT118723,INSURANCE,1,verification_pass,2026-04-23 08:52:05.664751474,
EV000104742,CPT114909,DL,1,upload_success,2026-04-18 09:57:25.261993627,
EV000104743,CPT114909,DL,1,verification_fail,2026-04-19 09:48:04.683377254,name_mismatch
EV000104744,CPT103315,DL,1,upload_success,2026-04-18 01:36:45.777655482,
EV000104745,CPT103315,DL,1,verification_pass,2026-04-18 19:12:07.106882795,
EV000104746,CPT103315,RC,1,upload_success,2026-04-19 00:09:29.365155159,
EV000104747,CPT103315,RC,1,verification_fail,2026-04-19 06:03:13.696983311,image_blurred
EV000104748,CPT103315,RC,2,upload_success,2026-04-20 02:45:53.758134389,
EV000104749,CPT103315,RC,2,verification_fail,2026-04-20 04:28:39.668733435,ocr_low_confidence
EV000104750,CPT103857,DL,1,upload_success,2026-04-18 20:47:56.131397422,
EV000104751,CPT103857,DL,1,verification_pass,2026-04-18 22:25:09.112270908,
EV000104752,CPT103857,RC,1,upload_success,2026-04-19 17:36:37.770885225,
EV000104753,CPT103857,RC,1,verification_pass,2026-04-19 20:23:06.104087036,
EV000104754,CPT103857,AADHAAR,1,upload_success,2026-04-20 06:58:13.281803432,
EV000104755,CPT103857,AADHAAR,1,verification_fail,2026-04-20 08:10:28.917122030,wrong_document_type
EV000104756,CPT103857,AADHAAR,2,upload_success,2026-04-20 21:26:13.270197626,
EV000104757,CPT103857,AADHAAR,2,verification_pass,2026-04-21 00:40:56.725310225,
EV000104758,CPT103857,PERMIT,1,upload_success,2026-04-21 06:44:29.227441426,
EV000104759,CPT103857,PERMIT,1,verification_pass,2026-04-22 08:19:55.159421583,
EV000104760,CPT103857,FITNESS,1,upload_success,2026-04-22 19:21:07.076234843,
EV000104761,CPT103857,FITNESS,1,verification_pass,2026-04-22 20:46:25.221599762,
EV000104762,CPT103857,INSURANCE,1,upload_success,2026-04-23 14:33:07.607925169,
EV000104763,CPT103857,INSURANCE,1,verification_pass,2026-04-23 16:33:02.844935429,
EV000104764,CPT123883,DL,1,upload_success,2026-04-18 10:00:36.672316177,
EV000104765,CPT123883,DL,1,verification_fail,2026-04-18 14:35:49.536262296,image_blurred
EV000104766,CPT123883,DL,2,upload_success,2026-04-18 16:04:42.247469753,
EV000104767,CPT123883,DL,2,verification_pass,2026-04-19 01:07:43.320728112,
EV000104768,CPT123883,RC,1,upload_success,2026-04-19 11:14:43.199326157,
EV000104769,CPT123883,RC,1,verification_fail,2026-04-19 16:55:52.705907648,document_expired
EV000104770,CPT112719,DL,1,upload_success,2026-04-18 05:04:08.318243249,
EV000104771,CPT112719,DL,1,verification_pass,2026-04-18 06:06:48.104716753,
EV000104772,CPT115308,DL,1,upload_success,2026-04-18 11:27:48.955723420,
EV000104773,CPT115308,DL,1,verification_pass,2026-04-18 18:12:40.003842335,
EV000104774,CPT115308,RC,1,upload_success,2026-04-19 04:55:48.323628585,
EV000104775,CPT115308,RC,1,verification_fail,2026-04-19 09:12:33.857232400,ocr_low_confidence
EV000104776,CPT115308,RC,2,upload_success,2026-04-20 00:30:23.943526347,
EV000104777,CPT115308,RC,2,verification_pass,2026-04-20 08:00:32.364996199,
EV000104778,CPT115308,AADHAAR,1,upload_success,2026-04-20 18:08:58.492737551,
EV000104779,CPT115308,AADHAAR,1,verification_pass,2026-04-21 07:34:02.721628591,
EV000104780,CPT110059,DL,1,upload_success,2026-04-18 03:13:31.293384025,
EV000104781,CPT110059,DL,1,verification_fail,2026-04-18 08:05:37.290627899,wrong_document_type
EV000104782,CPT114662,DL,1,upload_success,2026-04-18 12:13:33.522741710,
EV000104783,CPT114662,DL,1,verification_pass,2026-04-18 16:15:07.742341009,
EV000104784,CPT114662,RC,1,upload_success,2026-04-19 17:16:07.760311135,
EV000104785,CPT114662,RC,1,verification_pass,2026-04-19 21:29:02.737421937,
EV000104786,CPT114662,AADHAAR,1,upload_success,2026-04-20 15:00:51.697413668,
EV000104787,CPT114662,AADHAAR,1,verification_pass,2026-04-20 23:39:26.135631657,
EV000104788,CPT110744,DL,1,upload_success,2026-04-18 04:30:17.178723496,
EV000104789,CPT110744,DL,1,verification_pass,2026-04-18 06:46:28.574649253,
EV000104790,CPT110744,RC,1,upload_success,2026-04-18 10:48:24.972873187,
EV000104791,CPT110744,RC,1,verification_fail,2026-04-18 15:30:43.818821673,details_not_legible
EV000104792,CPT110744,RC,2,upload_success,2026-04-18 19:46:23.488952379,
EV000104793,CPT110744,RC,2,verification_pass,2026-04-19 05:14:47.470031132,
EV000104794,CPT110744,AADHAAR,1,upload_success,2026-04-20 17:57:41.649905729,
EV000104795,CPT110744,AADHAAR,1,verification_pass,2026-04-21 09:43:14.376885234,
EV000104796,CPT122055,DL,1,upload_success,2026-04-18 19:19:36.133688010,
EV000104797,CPT122055,DL,1,verification_pass,2026-04-19 09:22:03.652282982,
EV000104798,CPT122055,RC,1,upload_success,2026-04-19 17:25:09.957950433,
EV000104799,CPT122055,RC,1,verification_pass,2026-04-20 01:12:27.847512666,
EV000104800,CPT122055,AADHAAR,1,upload_success,2026-04-20 14:48:41.894371437,
EV000104801,CPT122055,AADHAAR,1,verification_pass,2026-04-20 23:35:45.631766105,
EV000104802,CPT122055,PERMIT,1,upload_success,2026-04-21 04:01:51.858512150,
EV000104803,CPT122055,PERMIT,1,verification_pass,2026-04-21 19:53:18.336604115,
EV000104804,CPT122055,FITNESS,1,upload_success,2026-04-22 10:10:24.575030057,
EV000104805,CPT122055,FITNESS,1,verification_pass,2026-04-22 13:04:52.231252034,
EV000104806,CPT107213,DL,1,upload_success,2026-04-18 22:47:42.707147800,
EV000104807,CPT107213,DL,1,verification_pass,2026-04-19 03:34:59.320166692,
EV000104808,CPT107213,RC,1,upload_success,2026-04-19 08:31:24.263867560,
EV000104809,CPT107213,RC,1,verification_pass,2026-04-19 18:53:47.924596158,
EV000104810,CPT107213,AADHAAR,1,upload_success,2026-04-19 22:41:21.619860737,
EV000104811,CPT107213,AADHAAR,1,verification_pass,2026-04-20 00:54:44.520894032,
EV000104812,CPT107213,FITNESS,1,upload_success,2026-04-20 09:47:41.164933382,
EV000104813,CPT107213,FITNESS,1,verification_pass,2026-04-20 17:33:48.718606727,
EV000104814,CPT107213,INSURANCE,1,upload_success,2026-04-21 12:32:50.633373818,
EV000104815,CPT107213,INSURANCE,1,verification_pass,2026-04-21 19:41:57.041771912,
EV000104816,CPT116621,DL,1,upload_success,2026-04-18 16:13:50.470704308,
EV000104817,CPT116621,DL,1,verification_pass,2026-04-18 17:42:23.396747597,
EV000104818,CPT116621,RC,1,upload_success,2026-04-19 05:20:01.687798927,
EV000104819,CPT116621,RC,1,verification_fail,2026-04-19 19:44:31.838411761,document_expired
EV000104820,CPT116621,RC,2,upload_success,2026-04-20 08:58:25.207663973,
EV000104821,CPT116621,RC,2,verification_pass,2026-04-20 14:29:24.874886079,
EV000104822,CPT116621,AADHAAR,1,upload_success,2026-04-21 02:01:19.300111386,
EV000104823,CPT116621,AADHAAR,1,verification_fail,2026-04-21 05:50:05.150467533,name_mismatch
EV000104824,CPT116621,AADHAAR,2,upload_success,2026-04-21 10:47:36.898430294,
EV000104825,CPT116621,AADHAAR,2,verification_pass,2026-04-21 12:03:55.134914432,
EV000104826,CPT116621,PERMIT,1,upload_success,2026-04-21 14:30:34.916222060,
EV000104827,CPT116621,PERMIT,1,verification_pass,2026-04-21 21:22:40.334377994,
EV000104828,CPT116621,FITNESS,1,upload_success,2026-04-22 00:29:36.959009499,
EV000104829,CPT116621,FITNESS,1,verification_pass,2026-04-22 12:35:10.046043863,
EV000104830,CPT116621,INSURANCE,1,upload_success,2026-04-23 17:47:24.710162256,
EV000104831,CPT116621,INSURANCE,1,verification_fail,2026-04-23 22:09:02.193196005,details_not_legible
EV000104832,CPT116621,INSURANCE,2,upload_success,2026-04-24 16:10:37.877921581,
EV000104833,CPT116621,INSURANCE,2,verification_fail,2026-04-24 22:27:31.113526403,name_mismatch
EV000104834,CPT116621,INSURANCE,3,upload_success,2026-04-25 13:15:09.129874969,
EV000104835,CPT116621,INSURANCE,3,verification_pass,2026-04-26 13:31:35.036774548,
EV000104836,CPT114481,DL,1,upload_success,2026-04-19 22:44:12.912357169,
EV000104837,CPT114481,DL,1,verification_pass,2026-04-20 03:46:29.134377642,
EV000104838,CPT114481,RC,1,upload_success,2026-04-20 09:29:54.411901422,
EV000104839,CPT114481,RC,1,verification_pass,2026-04-20 10:57:12.419501214,
EV000104840,CPT102291,DL,1,upload_success,2026-04-18 16:22:49.570452603,
EV000104841,CPT102291,DL,1,verification_pass,2026-04-18 22:00:30.564123259,
EV000104842,CPT102291,RC,1,upload_success,2026-04-19 23:47:51.906544174,
EV000104843,CPT102291,RC,1,verification_pass,2026-04-20 06:21:02.327750620,
EV000104844,CPT102291,AADHAAR,1,upload_success,2026-04-20 09:44:51.659753048,
EV000104845,CPT102291,AADHAAR,1,verification_pass,2026-04-20 13:59:45.313606665,
EV000104846,CPT102291,PERMIT,1,upload_success,2026-04-20 19:12:41.681495874,
EV000104847,CPT102291,PERMIT,1,verification_pass,2026-04-20 19:47:28.508866632,
EV000104848,CPT102291,FITNESS,1,upload_success,2026-04-21 05:37:10.753117656,
EV000104849,CPT102291,FITNESS,1,verification_pass,2026-04-21 12:27:55.278922103,
EV000104850,CPT102291,INSURANCE,1,upload_success,2026-04-21 15:20:34.006284268,
EV000104851,CPT102291,INSURANCE,1,verification_pass,2026-04-21 20:59:26.123847319,
EV000104852,CPT115460,DL,1,upload_success,2026-04-18 17:48:24.358264512,
EV000104853,CPT115460,DL,1,verification_pass,2026-04-18 22:01:25.972822092,
EV000104854,CPT115460,RC,1,upload_success,2026-04-19 14:14:13.496210373,
EV000104855,CPT115460,RC,1,verification_pass,2026-04-19 15:56:57.996207556,
EV000104856,CPT115460,AADHAAR,1,upload_success,2026-04-20 15:31:23.893598275,
EV000104857,CPT115460,AADHAAR,1,verification_fail,2026-04-20 19:09:23.222483632,duplicate_document
EV000104858,CPT115460,AADHAAR,2,upload_success,2026-04-21 09:16:39.960877511,
EV000104859,CPT115460,AADHAAR,2,verification_pass,2026-04-21 17:38:46.911636358,
EV000104860,CPT115460,PERMIT,1,upload_success,2026-04-22 00:13:47.150074160,
EV000104861,CPT115460,PERMIT,1,verification_pass,2026-04-22 22:16:16.698557570,
EV000104862,CPT115460,FITNESS,1,upload_success,2026-04-23 16:19:20.181091125,
EV000104863,CPT115460,FITNESS,1,verification_pass,2026-04-24 04:37:16.394981345,
EV000104864,CPT115460,INSURANCE,1,upload_success,2026-04-24 21:20:52.529026578,
EV000104865,CPT115460,INSURANCE,1,verification_fail,2026-04-25 06:44:30.207827265,image_blurred
EV000104866,CPT115460,INSURANCE,2,upload_success,2026-04-25 20:13:01.674238532,
EV000104867,CPT115460,INSURANCE,2,verification_fail,2026-04-26 02:53:00.785079274,ocr_low_confidence
EV000104868,CPT115460,INSURANCE,3,upload_success,2026-04-26 06:01:22.088569287,
EV000104869,CPT115460,INSURANCE,3,verification_fail,2026-04-26 08:56:27.906702452,ocr_low_confidence
EV000104870,CPT113598,DL,1,upload_success,2026-04-18 15:42:14.329629322,
EV000104871,CPT113598,DL,1,verification_fail,2026-04-19 09:17:01.484737092,ocr_low_confidence
EV000104872,CPT105426,DL,1,upload_success,2026-04-19 03:21:47.488375648,
